user_id,dest_id,rating,visit_duration,season_visited,would_revisit
366,165,3.9,8,summer,1
197,167,4.5,10,winter,1
394,133,2.3,14,autumn,1
51,172,2.0,2,summer,1
369,35,3.0,8,spring,1
259,26,2.6,1,spring,1
107,168,4.3,12,summer,0
119,25,3.2,9,spring,0
186,114,2.8,1,autumn,1
142,138,2.9,13,autumn,0
25,17,4.8,3,summer,0
255,4,2.4,11,summer,1
81,147,4.3,11,winter,1
254,162,3.9,12,autumn,1
244,67,1.7,1,summer,0
183,26,3.8,5,autumn,1
329,53,4.8,1,spring,1
61,188,2.0,8,spring,1
77,139,1.9,6,winter,0
459,144,3.8,1,summer,0
154,110,3.2,5,spring,1
320,153,3.7,13,winter,1
146,165,4.9,6,autumn,1
424,0,3.5,9,spring,0
144,68,2.9,5,summer,0
128,151,2.9,5,spring,1
123,106,2.0,11,autumn,1
478,12,4.5,4,winter,1
6,58,2.6,7,winter,1
195,90,1.8,9,autumn,1
437,157,4.7,9,winter,1
406,136,2.3,11,summer,1
250,93,2.3,14,spring,0
316,38,2.6,4,winter,1
72,93,2.5,2,autumn,0
451,9,3.3,6,spring,1
279,57,2.6,4,summer,1
67,85,4.5,1,winter,1
268,178,2.9,12,summer,1
10,142,3.4,8,autumn,1
116,64,2.7,2,winter,1
373,77,5.0,7,spring,0
337,9,2.1,2,autumn,0
39,132,2.7,3,spring,0
342,52,3.4,5,summer,1
368,143,1.1,14,autumn,1
345,58,2.9,13,spring,0
40,13,1.8,9,spring,0
384,100,3.7,8,winter,1
43,104,2.9,11,summer,0
106,138,2.9,5,autumn,1
257,103,4.4,12,winter,1
306,75,2.5,14,summer,1
377,159,3.3,3,spring,1
83,67,4.3,4,autumn,1
438,172,3.5,6,summer,0
174,139,2.9,10,summer,0
263,36,2.3,5,autumn,0
221,163,3.2,6,spring,1
434,4,2.5,10,spring,0
34,152,2.1,4,spring,0
222,27,2.4,9,spring,1
286,181,4.6,11,autumn,1
209,103,5.0,8,summer,1
289,91,2.1,4,spring,1
298,8,2.8,5,spring,0
417,194,3.6,11,summer,0
450,120,4.9,10,autumn,0
298,117,1.9,8,summer,0
300,77,5.0,4,spring,0
275,19,1.9,7,winter,1
268,173,4.3,8,summer,1
376,109,3.6,11,winter,0
237,186,2.0,2,autumn,1
438,3,3.1,2,winter,0
216,31,2.9,6,winter,0
386,9,4.8,8,summer,1
8,9,3.4,3,summer,1
447,149,4.8,7,autumn,1
328,150,2.0,9,summer,1
256,35,2.7,12,spring,0
389,111,3.5,13,winter,0
124,184,2.3,3,autumn,1
43,43,2.0,8,winter,0
412,21,1.8,1,autumn,0
425,48,3.6,10,summer,1
262,184,4.0,14,spring,1
483,162,4.9,4,summer,1
474,42,2.1,5,spring,1
254,90,2.8,11,winter,1
163,63,3.6,14,autumn,1
490,77,3.2,2,autumn,1
151,123,4.5,7,summer,0
365,112,3.7,13,autumn,1
419,153,3.7,7,spring,1
197,167,4.6,13,autumn,1
449,45,4.0,3,spring,1
172,99,4.0,1,spring,1
95,151,2.0,2,summer,0
189,102,2.6,7,spring,0
482,102,1.9,12,winter,0
240,176,1.1,1,summer,0
234,44,3.2,7,autumn,0
51,89,2.9,8,spring,1
450,47,1.2,2,spring,1
84,104,2.2,14,winter,1
188,163,2.5,12,summer,1
110,5,3.1,5,summer,1
427,69,3.9,2,winter,1
114,85,3.6,14,summer,0
311,29,2.4,6,spring,1
246,147,4.0,9,spring,0
223,39,3.1,6,summer,1
202,28,3.6,12,summer,0
23,179,2.2,10,autumn,1
17,70,4.6,2,winter,1
365,25,4.3,3,spring,1
99,99,2.9,6,spring,1
370,88,2.2,6,winter,1
374,108,3.6,14,autumn,0
253,133,2.9,13,spring,1
224,40,2.5,2,summer,1
73,149,2.5,9,spring,1
124,175,2.7,3,summer,0
15,99,2.3,10,autumn,1
215,1,4.1,8,summer,1
26,40,3.3,3,summer,1
102,4,4.1,1,spring,1
345,169,4.9,6,spring,1
28,133,3.4,3,autumn,0
245,77,1.7,6,spring,0
430,155,5.0,6,autumn,0
67,3,4.5,10,winter,0
391,142,2.1,3,autumn,1
100,174,3.8,12,autumn,1
50,53,2.0,12,summer,0
89,46,1.9,10,autumn,1
153,51,3.5,3,autumn,1
364,25,1.6,3,summer,1
283,82,3.6,8,autumn,1
373,195,5.0,13,winter,0
164,31,3.4,4,spring,1
162,139,2.2,2,winter,0
453,180,3.1,7,spring,0
55,46,4.6,12,summer,1
152,167,2.5,5,winter,1
114,97,2.0,2,spring,0
271,117,4.8,12,autumn,0
306,50,2.9,13,autumn,1
417,77,2.9,8,autumn,0
201,164,3.3,7,winter,0
63,161,3.4,14,spring,0
284,174,4.0,10,spring,1
424,13,3.5,3,summer,0
270,94,4.7,7,autumn,1
489,83,3.5,1,summer,0
245,124,2.6,3,autumn,1
102,21,2.5,3,autumn,0
217,29,4.1,4,spring,0
133,136,1.9,5,spring,1
278,59,2.8,3,autumn,1
80,54,4.7,10,autumn,1
428,96,2.4,1,spring,1
81,31,5.0,11,summer,1
294,86,1.4,9,autumn,1
487,148,3.6,6,autumn,1
346,159,4.8,14,autumn,1
55,156,2.9,12,spring,1
69,94,3.4,1,spring,1
99,67,2.6,3,autumn,1
72,100,1.7,3,winter,1
111,9,4.6,10,autumn,1
99,145,1.9,6,spring,0
212,182,3.5,5,autumn,0
396,11,4.5,1,winter,0
474,32,2.6,2,winter,1
77,0,2.8,13,spring,1
378,44,2.9,4,summer,1
358,162,2.8,2,autumn,0
304,31,3.9,9,autumn,0
468,170,2.5,12,spring,0
247,78,2.9,1,summer,0
250,129,3.2,3,autumn,0
262,197,2.3,8,summer,1
29,165,4.2,3,summer,1
291,119,3.4,2,autumn,1
423,94,3.2,14,autumn,1
29,94,4.7,11,spring,1
319,20,2.9,13,spring,0
188,6,2.7,7,autumn,0
213,164,2.6,9,summer,0
70,49,3.7,11,winter,1
283,105,5.0,10,winter,1
186,171,3.3,3,winter,1
468,60,4.4,3,winter,1
333,142,2.9,14,spring,1
239,8,3.4,11,winter,1
219,176,4.3,9,summer,1
57,28,3.4,3,autumn,1
383,19,2.7,1,spring,1
263,152,4.6,5,autumn,0
450,70,4.6,4,summer,1
165,57,3.8,8,summer,1
210,156,4.2,9,spring,0
340,49,4.4,8,autumn,0
64,53,4.9,12,autumn,1
303,79,2.2,13,winter,1
109,179,4.7,9,spring,1
474,34,2.8,11,autumn,1
199,19,5.0,6,autumn,1
342,2,1.7,11,autumn,0
245,147,2.6,2,autumn,1
65,63,4.1,9,summer,1
439,62,2.5,2,winter,0
325,58,4.5,7,winter,1
388,134,3.3,2,winter,1
421,194,2.0,1,autumn,1
27,67,2.5,7,winter,0
102,23,4.7,7,summer,1
348,112,3.4,4,winter,0
18,49,4.5,3,autumn,1
146,174,2.9,11,winter,1
295,133,2.7,11,spring,1
354,46,1.4,4,autumn,0
266,199,4.3,9,autumn,1
118,41,3.3,12,winter,0
69,158,3.3,7,spring,1
328,191,4.3,1,winter,1
18,185,4.7,6,autumn,0
354,22,3.9,5,winter,1
458,87,1.9,2,winter,0
471,77,4.3,5,autumn,1
182,46,4.2,11,spring,1
115,70,4.7,12,spring,0
432,130,4.2,7,winter,1
134,127,1.7,2,summer,1
339,84,2.3,10,spring,1
484,100,2.5,9,summer,1
325,108,2.9,2,autumn,1
422,56,3.6,12,winter,1
329,192,4.4,14,winter,0
319,23,1.5,1,summer,0
390,158,3.9,4,summer,1
197,123,3.3,4,summer,1
406,64,3.7,2,spring,1
354,102,2.4,12,summer,1
34,24,3.3,1,autumn,0
257,66,1.6,6,summer,1
158,146,3.8,13,summer,1
234,109,5.0,12,autumn,0
410,44,4.2,2,spring,1
302,18,4.7,3,summer,0
218,98,4.0,10,winter,0
96,118,3.6,3,autumn,1
181,188,3.1,7,autumn,1
496,108,2.6,6,winter,0
68,116,3.5,12,summer,0
77,188,3.4,6,winter,0
182,196,2.0,7,summer,1
451,165,3.8,8,summer,1
463,0,3.7,9,winter,1
397,116,4.2,6,summer,0
87,175,3.7,13,summer,0
331,19,1.9,13,winter,1
38,35,5.0,1,winter,0
353,0,1.6,14,winter,1
359,91,4.9,6,winter,1
150,160,4.0,10,autumn,1
168,168,4.6,14,autumn,0
270,146,4.4,10,autumn,1
291,107,3.4,7,summer,0
30,1,4.5,14,summer,1
431,119,3.5,4,autumn,1
78,79,5.0,11,autumn,1
13,88,3.2,5,spring,0
55,117,3.6,10,spring,0
438,198,2.9,8,autumn,1
236,93,2.7,11,winter,0
345,26,3.0,10,winter,1
91,129,4.4,5,summer,1
130,125,3.6,5,spring,1
269,173,4.6,5,autumn,1
263,24,4.9,13,autumn,1
98,60,2.2,6,summer,1
158,107,4.6,8,summer,1
428,188,4.3,14,spring,1
383,169,3.8,2,spring,1
229,101,2.2,13,autumn,1
268,162,3.7,9,winter,1
367,185,5.0,12,summer,0
380,81,3.1,4,autumn,1
152,57,3.9,11,autumn,0
219,31,4.9,3,winter,0
459,188,4.1,13,spring,0
223,129,3.6,13,autumn,1
143,198,2.3,14,autumn,0
359,47,3.8,4,winter,0
189,193,5.0,11,winter,0
254,153,4.0,14,summer,1
9,9,4.7,6,spring,1
270,30,3.3,2,winter,0
77,83,4.1,5,winter,1
51,30,4.4,14,spring,0
222,76,4.2,2,autumn,1
341,197,2.9,9,winter,1
300,36,4.2,9,autumn,1
144,119,2.2,5,winter,0
267,152,3.5,3,autumn,1
355,181,2.9,6,winter,1
477,138,4.4,2,summer,0
303,188,3.2,6,winter,0
379,99,2.8,6,summer,1
221,153,4.3,3,spring,1
264,118,2.9,13,spring,0
358,158,1.8,1,autumn,0
186,79,3.3,3,summer,1
353,114,2.0,8,winter,1
194,23,2.3,2,winter,1
36,140,2.6,9,summer,1
432,70,4.5,5,autumn,1
487,135,3.9,7,winter,0
315,78,3.2,5,winter,0
462,117,1.0,12,spring,0
367,50,2.6,1,winter,1
93,66,2.5,2,winter,0
140,108,4.9,6,autumn,1
229,133,3.1,12,winter,1
34,116,4.2,10,summer,0
446,119,4.1,3,winter,0
98,34,5.0,11,spring,0
444,145,4.0,3,summer,1
297,20,2.9,9,spring,1
142,154,3.1,3,autumn,0
469,110,5.0,12,autumn,0
449,161,4.5,10,autumn,1
100,24,3.2,10,summer,1
456,9,3.5,4,autumn,0
366,91,3.7,11,autumn,1
426,73,3.1,1,spring,1
415,173,4.0,5,summer,1
358,192,1.7,11,summer,1
205,47,3.4,1,spring,1
45,67,3.2,1,summer,1
36,158,3.6,12,summer,1
50,93,2.8,4,autumn,1
423,146,3.1,12,summer,0
174,189,4.8,12,winter,0
96,166,4.0,14,autumn,1
219,154,2.3,1,autumn,1
170,175,2.2,2,winter,0
387,78,2.3,11,autumn,0
214,146,2.7,1,autumn,1
89,64,1.6,13,autumn,1
311,23,1.9,8,autumn,0
39,92,4.2,4,winter,1
273,121,3.5,6,winter,1
177,119,3.2,7,summer,1
221,94,2.2,9,autumn,1
358,34,2.3,1,spring,1
260,23,2.2,9,winter,1
171,0,4.3,7,summer,1
57,144,5.0,13,spring,1
214,89,3.5,2,autumn,1
481,177,2.9,1,summer,1
204,38,4.1,6,autumn,1
15,43,4.3,11,spring,1
126,60,2.1,6,summer,1
272,132,2.9,14,summer,1
338,186,2.3,11,summer,1
228,129,2.3,14,autumn,0
475,118,4.3,11,winter,1
199,41,1.9,8,autumn,0
482,9,2.3,13,winter,1
431,53,3.5,10,autumn,0
52,70,4.0,9,summer,0
206,78,2.6,1,summer,1
28,170,4.0,12,autumn,0
475,91,3.8,5,autumn,0
472,137,3.6,14,winter,0
389,113,3.4,4,summer,1
489,135,4.7,11,spring,1
341,141,5.0,11,spring,1
300,69,2.4,10,winter,1
238,128,1.7,2,spring,1
465,4,3.6,5,autumn,1
179,173,4.6,7,spring,0
349,138,2.5,1,winter,1
431,74,4.3,3,summer,1
469,112,2.6,3,winter,1
354,96,2.8,9,winter,1
409,98,4.2,10,summer,1
69,192,2.9,12,winter,1
291,72,3.6,5,summer,1
98,18,4.3,10,winter,1
92,62,4.7,7,summer,0
478,86,2.2,9,winter,1
53,56,3.5,8,autumn,1
405,115,1.6,3,spring,0
155,52,2.0,13,summer,1
202,1,5.0,5,spring,1
84,53,2.8,14,autumn,1
11,166,4.6,5,spring,1
444,38,2.1,13,spring,0
393,156,3.1,5,winter,1
492,197,2.8,11,autumn,0
426,28,1.8,9,autumn,1
430,51,2.6,10,summer,1
208,179,4.4,9,winter,1
384,55,2.1,8,winter,0
279,5,3.4,4,spring,1
247,58,4.5,5,winter,1
132,26,4.1,10,spring,0
435,108,1.9,13,winter,1
392,141,3.6,3,spring,1
83,108,2.3,11,autumn,1
294,41,2.5,2,winter,0
299,180,3.9,1,autumn,0
272,27,3.1,2,autumn,1
194,67,1.9,2,winter,1
422,118,4.3,9,autumn,1
270,34,4.9,1,winter,1
245,109,2.2,3,summer,1
69,65,2.5,3,spring,1
349,70,3.9,7,autumn,1
472,121,4.3,2,autumn,1
342,17,2.8,13,autumn,0
72,53,5.0,7,summer,0
123,19,1.0,8,winter,1
43,183,2.9,12,spring,0
96,12,4.6,6,winter,1
470,182,2.3,8,autumn,1
431,73,3.3,10,summer,0
485,30,3.7,5,spring,1
408,174,1.8,10,autumn,1
131,78,3.7,10,autumn,0
99,155,2.4,13,winter,1
330,115,2.6,12,summer,1
69,32,3.1,14,winter,0
485,122,2.2,11,winter,1
305,52,4.2,8,summer,1
207,118,4.5,7,spring,0
178,134,1.9,5,winter,1
10,12,4.2,7,spring,0
497,115,5.0,2,summer,1
311,169,3.4,8,winter,1
3,109,4.7,8,autumn,1
120,124,4.2,7,winter,1
120,111,3.2,13,winter,1
278,160,3.9,9,summer,1
174,116,2.6,1,autumn,1
304,88,4.5,10,summer,1
30,66,4.6,4,summer,1
451,92,2.6,7,winter,1
369,89,2.5,7,autumn,1
320,151,2.5,13,spring,1
240,102,5.0,13,spring,1
498,96,3.2,1,autumn,1
81,102,2.2,14,winter,1
224,191,3.9,2,winter,0
80,164,2.9,5,winter,1
469,75,3.8,6,autumn,1
307,63,4.5,13,summer,1
477,88,3.4,5,summer,1
44,198,1.1,8,spring,0
123,157,3.1,4,winter,0
206,129,3.5,4,spring,1
30,88,2.3,5,winter,1
388,7,3.0,11,spring,1
143,52,3.0,14,spring,1
463,131,3.7,2,spring,1
129,95,1.9,10,spring,0
83,191,4.5,1,summer,1
51,76,5.0,4,spring,0
226,150,2.3,8,autumn,1
130,130,3.6,5,autumn,1
137,97,2.9,4,spring,0
402,45,1.4,10,summer,0
153,153,4.8,14,winter,1
288,125,2.2,7,winter,0
140,99,2.1,14,autumn,1
254,60,3.7,5,winter,1
84,99,3.6,2,autumn,1
198,61,3.6,14,autumn,0
328,119,2.9,4,spring,1
238,135,3.0,3,winter,1
456,189,4.5,2,winter,0
17,85,2.7,10,summer,0
406,76,3.9,1,summer,0
485,154,3.3,13,autumn,1
388,156,4.2,4,autumn,0
63,158,1.7,5,autumn,1
102,67,2.7,12,summer,1
276,49,3.6,13,spring,1
160,18,3.9,6,summer,1
387,60,2.5,5,spring,1
288,163,4.6,8,spring,0
374,91,4.5,4,spring,1
247,67,3.4,10,spring,1
73,176,5.0,10,spring,1
484,25,4.5,8,spring,1
97,34,2.7,3,winter,1
328,129,2.3,8,winter,0
85,101,3.1,11,winter,0
61,101,2.8,11,autumn,1
325,148,4.4,12,summer,1
153,68,3.8,8,autumn,1
34,120,3.8,6,autumn,1
211,40,3.5,12,spring,0
468,22,3.9,7,summer,1
74,110,4.4,5,summer,1
358,198,1.7,5,autumn,0
424,58,2.8,11,autumn,1
22,18,3.9,5,summer,1
447,19,2.6,13,summer,0
68,90,2.3,3,autumn,0
387,158,2.6,7,autumn,1
444,21,1.9,3,autumn,0
343,128,3.9,6,summer,1
439,23,3.6,12,summer,1
211,129,3.8,10,autumn,1
286,168,2.0,8,winter,1
223,131,3.7,3,summer,0
152,11,3.7,10,autumn,1
287,156,4.2,2,summer,1
360,127,1.6,1,summer,1
121,19,2.0,9,spring,0
292,10,4.8,9,summer,1
53,189,3.7,6,winter,1
393,27,2.8,14,summer,1
312,15,4.1,9,spring,1
146,64,4.1,3,summer,1
65,33,3.8,8,winter,0
163,82,3.8,13,winter,0
301,197,2.4,6,winter,1
20,160,3.4,8,winter,0
152,140,5.0,4,summer,1
129,166,4.1,11,spring,1
234,31,4.9,13,autumn,0
375,170,3.3,8,autumn,1
285,54,3.3,4,spring,1
343,103,2.4,8,summer,1
448,19,1.7,9,winter,1
287,127,2.9,2,autumn,0
313,181,2.5,10,winter,1
330,39,2.2,9,summer,1
429,110,4.7,11,spring,1
401,110,2.3,10,summer,1
462,11,5.0,4,winter,1
169,138,3.1,4,winter,0
310,180,3.3,12,spring,1
276,168,2.7,5,spring,1
391,195,4.1,4,spring,0
297,114,2.1,4,summer,1
356,28,4.2,4,spring,1
375,65,2.0,4,autumn,1
8,5,4.5,6,autumn,0
384,76,4.5,12,summer,0
58,70,1.8,3,summer,0
149,189,4.6,3,autumn,1
280,127,3.6,11,summer,0
482,95,2.4,6,winter,1
282,137,4.2,12,summer,1
257,162,2.4,8,summer,1
365,113,3.1,13,autumn,1
252,100,2.6,14,winter,1
284,32,2.7,5,spring,0
425,132,1.8,4,summer,1
100,49,4.2,13,autumn,1
350,120,3.0,4,winter,1
437,123,4.2,11,winter,1
324,197,2.3,10,summer,1
5,152,3.0,13,spring,1
217,134,4.3,9,spring,1
113,143,4.1,14,autumn,1
120,29,2.5,8,winter,1
349,47,2.5,5,winter,0
360,186,4.4,4,autumn,1
48,91,4.0,8,autumn,0
496,43,4.0,8,winter,1
341,146,2.9,8,winter,0
250,124,4.0,4,summer,0
364,16,4.7,7,winter,1
52,94,3.9,4,summer,1
363,3,2.7,1,autumn,1
134,31,4.5,13,winter,1
457,169,2.7,8,autumn,0
9,146,2.5,12,spring,1
199,167,4.4,7,spring,0
298,110,3.1,4,autumn,1
368,19,2.0,13,winter,1
236,33,4.6,12,winter,1
331,16,3.7,7,summer,1
0,126,4.3,5,winter,1
285,64,4.3,6,spring,0
190,92,3.0,6,spring,0
299,136,3.8,10,spring,1
145,63,4.4,1,spring,0
148,46,2.5,8,winter,0
335,109,3.8,11,autumn,0
321,174,5.0,4,winter,1
310,191,4.2,9,spring,1
143,101,3.5,5,winter,0
281,40,2.8,1,summer,0
97,0,2.4,8,summer,0
227,8,2.7,9,autumn,1
95,120,2.3,9,spring,0
410,81,4.6,10,autumn,1
229,19,2.2,6,summer,1
476,26,3.4,9,spring,1
198,111,2.7,6,winter,1
88,195,4.2,14,autumn,1
91,74,4.5,11,autumn,0
296,35,2.6,9,summer,1
131,158,3.2,8,summer,1
120,140,4.4,14,spring,1
141,107,2.6,3,winter,1
332,75,2.4,1,winter,0
36,199,1.9,10,winter,1
272,1,2.2,12,spring,1
211,172,4.7,3,spring,1
228,8,4.3,13,summer,1
245,78,4.6,2,spring,0
259,156,3.1,1,winter,1
35,3,4.4,11,summer,0
189,156,4.8,11,autumn,1
475,36,4.3,6,winter,1
61,195,1.3,13,summer,0
297,180,4.6,14,autumn,1
102,16,3.3,14,summer,1
47,88,2.5,12,summer,1
305,184,4.6,9,summer,1
247,181,3.3,2,spring,1
18,185,3.9,7,summer,1
471,4,4.4,7,winter,1
115,148,1.6,10,summer,0
436,127,3.1,3,spring,1
64,127,3.5,14,winter,1
96,144,4.8,3,spring,0
349,27,2.5,9,spring,1
317,60,4.1,10,winter,0
305,128,2.2,13,spring,1
393,49,2.0,2,winter,1
391,170,3.3,2,summer,1
356,52,4.7,8,spring,1
284,156,4.3,12,summer,1
401,35,2.1,8,summer,0
115,13,3.5,12,summer,1
298,77,4.4,8,winter,1
491,65,1.4,14,autumn,1
94,0,4.2,13,spring,1
483,54,2.2,5,spring,1
183,27,3.9,9,autumn,1
119,27,3.4,7,summer,1
444,162,4.4,10,summer,1
96,46,3.3,1,autumn,0
377,28,2.5,14,winter,1
415,198,3.1,12,summer,1
181,130,1.6,9,spring,1
267,95,2.7,14,summer,0
6,199,4.5,1,autumn,0
455,58,1.8,4,winter,1
268,163,4.8,13,autumn,1
35,15,3.4,12,autumn,1
158,122,4.6,10,winter,1
152,117,2.8,7,autumn,1
356,42,3.6,3,summer,0
404,25,3.7,7,summer,1
237,129,3.9,2,spring,1
487,32,3.2,3,autumn,1
297,14,1.7,3,spring,1
281,118,4.8,2,summer,1
45,166,2.2,14,autumn,1
410,102,2.2,3,summer,0
182,47,2.3,3,winter,1
261,169,2.6,1,winter,0
406,126,2.7,14,spring,1
363,135,2.8,6,spring,0
277,113,4.9,3,autumn,1
83,117,3.9,10,summer,1
93,82,5.0,9,autumn,1
0,179,5.0,4,winter,0
381,120,2.8,10,winter,1
371,95,2.9,7,autumn,0
107,85,2.9,12,winter,1
131,180,4.3,3,summer,1
75,11,4.9,14,autumn,0
127,138,2.8,10,spring,0
71,153,4.0,11,spring,1
468,3,2.1,12,summer,1
383,55,2.3,5,winter,0
379,99,3.2,1,spring,1
342,6,2.4,7,winter,1
213,90,1.8,8,summer,1
258,26,3.2,2,autumn,1
116,56,4.1,6,winter,1
208,75,4.1,8,summer,0
159,118,4.6,8,summer,0
359,44,2.4,11,spring,0
146,151,4.2,12,spring,1
418,156,2.7,14,spring,0
231,198,2.0,14,spring,0
119,82,4.4,8,winter,0
88,37,5.0,11,summer,1
230,72,2.1,6,summer,0
461,133,3.3,1,spring,1
190,195,2.1,14,autumn,1
254,37,3.0,6,winter,1
243,3,2.1,1,spring,1
320,20,1.8,3,winter,1
487,30,2.7,6,winter,0
92,111,4.5,4,summer,1
123,36,4.1,10,spring,0
170,139,1.0,8,spring,1
448,25,3.7,10,autumn,0
479,100,3.2,10,spring,1
42,133,3.0,14,spring,0
95,60,4.0,12,autumn,1
280,198,2.1,6,spring,1
137,53,3.2,11,spring,0
56,194,4.7,5,winter,1
220,82,3.5,5,winter,1
371,53,2.6,11,autumn,1
372,44,2.3,14,autumn,1
116,149,2.9,5,spring,1
305,12,4.5,4,summer,0
160,138,2.0,2,spring,1
238,57,4.4,1,winter,1
64,170,2.3,3,winter,1
74,132,1.9,2,summer,1
223,155,2.1,10,autumn,0
418,61,3.0,12,autumn,1
214,15,4.6,8,autumn,0
59,21,2.4,14,autumn,0
398,134,4.6,3,summer,0
395,56,3.9,1,winter,1
427,136,2.8,4,autumn,0
273,141,4.1,14,summer,1
471,167,4.1,3,summer,0
429,165,4.5,7,summer,1
41,29,4.5,5,summer,0
18,149,3.9,12,spring,1
55,179,2.3,3,autumn,1
87,152,3.3,2,spring,1
383,43,4.1,14,winter,1
99,45,1.7,1,autumn,1
79,46,2.9,4,winter,1
193,174,3.3,14,spring,0
458,43,2.2,13,summer,0
486,168,2.9,9,autumn,0
305,3,3.4,5,spring,1
93,119,2.9,14,autumn,0
158,106,4.2,13,winter,0
451,138,3.1,9,spring,1
433,198,2.9,11,summer,0
406,68,1.9,2,autumn,1
253,10,4.4,9,summer,1
322,194,4.5,13,spring,0
181,106,4.5,4,winter,1
276,34,4.8,2,spring,0
232,50,1.8,4,summer,0
367,152,2.7,1,spring,0
27,15,4.9,14,autumn,1
271,48,4.1,1,summer,1
181,31,3.3,12,summer,0
47,50,3.7,6,spring,1
147,96,1.9,7,spring,0
179,85,3.3,7,spring,1
79,85,4.7,1,winter,0
82,151,3.7,6,summer,0
441,50,4.3,10,summer,1
394,36,3.6,5,winter,0
229,57,5.0,5,summer,0
11,20,2.4,1,summer,1
305,111,3.4,1,winter,1
93,120,2.7,3,winter,1
475,168,4.7,11,winter,0
1,123,3.8,10,autumn,1
189,16,4.9,6,autumn,0
82,69,2.6,1,autumn,1
483,164,3.7,11,summer,1
230,3,3.1,7,winter,1
311,41,1.0,5,spring,1
91,43,3.1,11,summer,0
393,27,2.6,7,summer,1
292,129,2.2,12,summer,1
99,54,4.3,4,autumn,1
400,45,3.1,9,autumn,1
138,97,3.0,8,spring,1
169,70,4.6,6,winter,0
173,122,2.6,1,autumn,0
77,74,4.4,10,summer,1
159,106,3.3,3,winter,0
344,6,4.7,6,autumn,1
158,139,4.2,4,summer,0
342,75,2.2,11,summer,0
319,133,4.4,13,winter,0
352,48,2.9,10,winter,0
83,141,3.0,9,autumn,1
139,30,4.5,8,summer,1
189,98,2.5,3,spring,1
145,145,4.2,1,autumn,1
441,25,2.5,6,spring,1
50,55,2.5,9,autumn,1
308,91,2.2,6,summer,1
218,65,1.7,13,autumn,0
223,189,4.4,8,winter,0
256,6,2.3,13,spring,1
442,195,5.0,12,summer,1
97,35,2.1,4,summer,0
253,88,4.3,9,summer,1
220,93,2.5,5,autumn,1
267,47,4.3,13,autumn,1
60,130,3.6,11,winter,0
450,92,2.3,2,summer,0
486,100,4.2,5,winter,1
301,68,3.5,14,spring,1
60,104,2.4,14,summer,1
143,173,3.6,11,winter,1
95,9,3.0,1,spring,1
92,69,4.5,10,spring,0
482,8,5.0,2,autumn,1
35,91,3.3,13,spring,1
353,97,1.9,2,winter,1
187,179,3.3,7,autumn,0
87,192,4.5,14,summer,1
17,40,2.0,9,summer,0
16,192,4.2,10,autumn,0
147,40,4.3,2,spring,0
24,81,2.1,3,winter,1
136,92,3.8,9,autumn,1
204,28,4.3,12,summer,0
464,157,3.7,2,summer,1
93,66,1.8,13,spring,1
402,1,2.3,12,autumn,1
445,139,3.5,12,winter,0
308,71,3.0,5,summer,1
481,148,3.0,8,winter,1
443,125,2.9,7,winter,0
370,149,3.2,10,summer,1
120,127,2.1,6,spring,0
435,36,4.5,10,autumn,1
102,88,3.8,8,autumn,1
80,58,2.3,7,winter,1
98,170,4.5,11,spring,1
267,5,4.0,8,winter,0
206,120,3.7,13,summer,1
251,139,2.0,3,summer,1
231,94,4.3,5,summer,1
378,114,3.2,8,autumn,0
151,78,2.9,12,summer,0
297,37,4.4,4,autumn,1
344,121,4.6,14,summer,1
35,56,2.8,9,summer,1
226,88,4.3,6,winter,0
494,172,1.8,5,winter,1
86,195,2.3,1,autumn,1
11,49,4.9,5,summer,1
366,8,4.3,5,autumn,0
131,5,3.5,4,spring,1
442,189,3.8,8,autumn,1
429,54,4.0,14,spring,1
429,35,3.7,13,spring,1
156,70,3.8,8,summer,1
459,153,3.8,13,autumn,0
136,188,2.2,2,spring,0
390,42,2.0,2,summer,0
323,165,3.3,13,winter,1
210,128,2.2,3,summer,1
360,114,2.6,1,autumn,0
294,183,3.9,3,spring,1
200,162,3.4,14,winter,1
110,149,1.9,7,winter,0
173,139,2.5,5,autumn,1
144,8,5.0,8,winter,0
399,185,4.0,9,autumn,1
65,132,3.6,2,summer,1
142,21,3.2,13,winter,1
466,125,4.7,8,spring,1
364,145,2.2,4,summer,0
36,66,4.4,3,autumn,1
263,54,3.9,4,autumn,1
455,85,2.3,12,autumn,0
186,174,2.2,7,autumn,0
479,20,2.1,4,summer,0
29,96,2.4,8,summer,0
27,135,2.6,1,autumn,1
190,26,2.6,11,summer,0
195,71,3.5,13,spring,1
416,109,3.9,5,spring,1
119,105,3.6,12,winter,1
186,26,4.9,8,spring,1
266,172,4.7,11,autumn,0
184,137,3.3,9,winter,1
60,47,4.6,7,spring,0
93,137,4.2,5,spring,1
421,131,3.0,9,winter,1
32,103,4.1,14,summer,1
254,27,2.5,2,summer,1
242,136,2.2,6,autumn,1
352,105,3.2,10,summer,1
9,136,5.0,4,summer,1
433,24,3.1,4,spring,1
290,21,1.6,1,spring,0
336,138,2.5,1,summer,1
431,181,3.3,3,winter,1
412,60,2.3,2,summer,1
199,146,4.4,8,spring,0
80,66,4.2,5,winter,0
85,196,3.0,2,summer,1
60,99,3.6,2,summer,1
348,174,4.3,2,summer,1
409,44,3.1,11,autumn,1
290,99,3.3,13,winter,1
476,158,2.3,5,winter,1
375,176,4.5,3,spring,1
